month_year,count_month,Sentiment,Content,audio_uri,docindex,files_uri,gifs_uri,photos_uri,sender_name,share_link,sticker_uri,videothumb_uri,video_uri,timestamp_ms
August 2018,420,anger,Why would I tell anyone,,3368,,,,Zoya Shepko,,,,,"August 9, 2018 11:16 PM"
August 2018,421,sadness,She just kept talking about something with an affair  and I was like what the heck are you talking about,,3366,,,,Zoya Shepko,,,,,"August 9, 2018 11:16 PM"
August 2018,422,sadness,She was like realllly drunk,,3365,,,,Zoya Shepko,,,,,"August 9, 2018 11:16 PM"
August 2018,423,Neutral,Yeah,,3362,,,,Zoya Shepko,,,,,"August 9, 2018 11:17 PM"
August 2018,424,Neutral,She told me that,,3361,,,,Zoya Shepko,,,,,"August 9, 2018 11:17 PM"
August 2018,425,Neutral,Lol,,3360,,,,Zoya Shepko,,,,,"August 9, 2018 11:17 PM"
August 2018,426,Neutral,Gg,,3358,,,,Zoya Shepko,,,,,"August 9, 2018 11:17 PM"
August 2018,427,negative,[name] staying at their aunts house right now,,3355,,,,Zoya Shepko,,,,,"August 9, 2018 11:17 PM"
August 2018,428,negative,Yikes man,,3353,,,,Zoya Shepko,,,,,"August 9, 2018 11:17 PM"
August 2018,429,negative,Yeah she told me that,,3352,,,,Zoya Shepko,,,,,"August 9, 2018 11:17 PM"
August 2018,430,negative,Yeah what the heck,,3347,,,,Zoya Shepko,,,,,"August 9, 2018 11:18 PM"
August 2018,431,sadness,That's not cool,,3346,,,,Zoya Shepko,,,,,"August 9, 2018 11:18 PM"
August 2018,432,sadness,Why would they not tell her,,3344,,,,Zoya Shepko,,,,,"August 9, 2018 11:18 PM"
August 2018,433,sadness,gg,,3341,,,,Zoya Shepko,,,,,"August 9, 2018 11:19 PM"
August 2018,434,Neutral,Yeah,,3338,,,,Zoya Shepko,,,,,"August 9, 2018 11:19 PM"
August 2018,435,Neutral,Ubc is supposed to call her on Sunday,,3337,,,,Zoya Shepko,,,,,"August 9, 2018 11:19 PM"
August 2018,436,Neutral,I have no idea,,3335,,,,Zoya Shepko,,,,,"August 9, 2018 11:20 PM"
August 2018,437,negative,Sana I have noooo idea [name] was talking about it,,3332,,,,Zoya Shepko,,,,,"August 9, 2018 11:20 PM"
August 2018,438,Neutral,Something about [name] [name] and [name] talking to her,,3330,,,,Zoya Shepko,,,,,"August 9, 2018 11:20 PM"
August 2018,439,Neutral,How would they know,,3327,,,,Zoya Shepko,,,,,"August 9, 2018 11:21 PM"
August 2018,440,Neutral,It's about camp stuff,,3323,,,,Zoya Shepko,,,,,"August 9, 2018 11:22 PM"
August 2018,441,Neutral,[name]'s telling me right now,,3322,,,,Zoya Shepko,,,,,"August 9, 2018 11:22 PM"
August 2018,442,Neutral,Like why kids aren't going to camp,,3321,,,,Zoya Shepko,,,,,"August 9, 2018 11:22 PM"
August 2018,443,Neutral,No it looks fine,,3320,,,,Zoya Shepko,,,,,"August 9, 2018 11:25 PM"
August 2018,444,Neutral,Yeah gg it's just about making camp better,,3319,,,,Zoya Shepko,,,,,"August 9, 2018 11:25 PM"
August 2018,445,positive,I like the poster,,3318,,,,Zoya Shepko,,,,,"August 9, 2018 11:26 PM"
August 2018,446,positive,It's hip,,3317,,,,Zoya Shepko,,,,,"August 9, 2018 11:26 PM"
August 2018,447,trust,Also I would neveeerrr tell anyone here,,3316,,,,Zoya Shepko,,,,,"August 9, 2018 11:27 PM"
August 2018,448,trust,Just don't message me anything about it [name] looks at my phone all the time,,3315,,,,Zoya Shepko,,,,,"August 9, 2018 11:34 PM"
August 2018,449,negative,What are thinking about coming to the concert and then going home,,3314,,,,Zoya Shepko,,,,,"August 10, 2018 10:34 AM"
August 2018,450,Neutral,San [name]'s wife,,3311,,,,Zoya Shepko,,,,,"August 10, 2018 10:43 AM"
August 2018,451,Neutral,They are just leaving early Saturday and you would have to go to them,,3310,,,,Zoya Shepko,,,,,"August 10, 2018 10:43 AM"
August 2018,452,Neutral,It's a possibility [name] just wants to make sure you actually would want to go,,3308,,,,Zoya Shepko,,,,,"August 10, 2018 10:44 AM"
August 2018,453,Neutral,Because of the nexus thing,,3307,,,,Zoya Shepko,,,,,"August 10, 2018 10:44 AM"
August 2018,454,anticipation,But like I feel like that would totally not be a big deal,,3306,,,,Zoya Shepko,,,,,"August 10, 2018 10:44 AM"
August 2018,455,positive,Okay he will ask,,3304,,,,Zoya Shepko,,,,,"August 10, 2018 10:48 AM"
August 2018,456,Neutral,They might not be able to just because nexus whatever,,3302,,,,Zoya Shepko,,,,,"August 10, 2018 10:48 AM"
August 2018,457,Neutral,Idk,,3301,,,,Zoya Shepko,,,,,"August 10, 2018 10:49 AM"
August 2018,458,Neutral,It's his wife and his mom or something,,3300,,,,Zoya Shepko,,,,,"August 10, 2018 10:49 AM"
August 2018,459,positive,But we shall seeee,,3299,,,,Zoya Shepko,,,,,"August 10, 2018 10:49 AM"
August 2018,460,positive,He will let us know,,3298,,,,Zoya Shepko,,,,,"August 10, 2018 10:50 AM"
August 2018,461,Neutral,You would just need to be driven to their house,,3297,,,,Zoya Shepko,,,,,"August 10, 2018 10:50 AM"
August 2018,462,Neutral,Okay,,3294,,,,Zoya Shepko,,,,,"August 10, 2018 10:53 AM"
August 2018,463,Neutral,Yeah I said that,,3293,,,,Zoya Shepko,,,,,"August 10, 2018 10:53 AM"
August 2018,464,Neutral,It would be like early in the morning,,3292,,,,Zoya Shepko,,,,,"August 10, 2018 10:54 AM"
August 2018,465,Neutral,You missed a video chat with Zoya.,,3291,,,,Zoya Shepko,,,,,"August 10, 2018 10:47 PM"
August 2018,466,Neutral,Lol why did [name] FaceTime me,,3290,,,,Zoya Shepko,,,,,"August 11, 2018 12:35 AM"
August 2018,467,sadness,Nooooooooooooooooooooooo,,3287,,,,Zoya Shepko,,,,,"August 11, 2018 11:11 AM"
August 2018,468,Neutral,We had zabava last night,,3286,,,,Zoya Shepko,,,,,"August 11, 2018 11:11 AM"
August 2018,469,sadness,Noooooooo what about coming for the concert this weekend,,3285,,,,Zoya Shepko,,,,,"August 14, 2018 10:43 AM"
August 2018,470,sadness,:(((((,,3284,,,,Zoya Shepko,,,,,"August 14, 2018 10:43 AM"
August 2018,471,sadness,Ugh,,3279,,,,Zoya Shepko,,,,,"August 14, 2018 10:44 AM"
August 2018,472,sadness,Fine do what you want,,3278,,,,Zoya Shepko,,,,,"August 14, 2018 10:44 AM"
August 2018,473,Neutral,Yes they say they can,,3276,,,,Zoya Shepko,,,,,"August 14, 2018 11:37 AM"
August 2018,474,Neutral,You would just need to be there early in the morning,,3274,,,,Zoya Shepko,,,,,"August 14, 2018 11:38 AM"
August 2018,475,Neutral,He says the worst would be 6am,,3272,,,,Zoya Shepko,,,,,"August 14, 2018 11:38 AM"
August 2018,476,Neutral,At [name]'s House,,3270,,,,Zoya Shepko,,,,,"August 14, 2018 11:38 AM"
August 2018,477,Neutral,To get here for the pm concert Sana,,3268,,,,Zoya Shepko,,,,,"August 14, 2018 11:38 AM"
August 2018,478,Neutral,On Saturday,,3267,,,,Zoya Shepko,,,,,"August 14, 2018 11:38 AM"
August 2018,479,Neutral,1pm,,3266,,,,Zoya Shepko,,,,,"August 14, 2018 11:39 AM"
August 2018,480,Neutral,I mean fine if you don't want to,,3265,,,,Zoya Shepko,,,,,"August 14, 2018 11:39 AM"
August 2018,481,Neutral,You just said you wanted to be home so this is a way you could get home,,3264,,,,Zoya Shepko,,,,,"August 14, 2018 11:39 AM"
August 2018,482,Neutral,416 819 9698,,3260,,,,Zoya Shepko,,,,,"August 14, 2018 11:41 AM"
August 2018,483,Neutral,He's right next to me,,3258,,,,Zoya Shepko,,,,,"August 14, 2018 11:41 AM"
August 2018,484,negative,Fine don't come,,3252,,,,Zoya Shepko,,,,,"August 14, 2018 12:40 PM"
August 2018,485,negative,Sounds like you don't want to come,,3251,,,,Zoya Shepko,,,,,"August 14, 2018 12:40 PM"
August 2018,486,negative,Okay fine,,3248,,,,Zoya Shepko,,,,,"August 14, 2018 1:29 PM"
August 2018,487,sadness,You don't want to see me,,3244,,,,Zoya Shepko,,,,,"August 15, 2018 12:25 AM"
August 2018,488,sadness,K fine,,3243,,,,Zoya Shepko,,,,,"August 15, 2018 12:25 AM"
August 2018,489,sadness,Sanannnaaaaa,,3242,,,,Zoya Shepko,,,,,"August 15, 2018 7:04 PM"
August 2018,490,Neutral,[name],,3241,,,,Zoya Shepko,,,,,"August 15, 2018 7:05 PM"
August 2018,491,Neutral,And [name],,3240,,,,Zoya Shepko,,,,,"August 15, 2018 7:05 PM"
August 2018,492,positive,Talk to them,,3239,,,,Zoya Shepko,,,,,"August 15, 2018 7:06 PM"
August 2018,493,anticipation,They're coming only for the weekend,,3236,,,,Zoya Shepko,,,,,"August 15, 2018 7:06 PM"
August 2018,494,anticipation,Wait really,,3234,,,,Zoya Shepko,,,,,"August 15, 2018 7:06 PM"
August 2018,495,Neutral,When are they supposed to be here,,3233,,,,Zoya Shepko,,,,,"August 15, 2018 7:06 PM"
August 2018,496,Neutral,Todayyy???,,3231,,,,Zoya Shepko,,,,,"August 15, 2018 7:07 PM"
August 2018,497,Neutral,why couldn't you guys come on Thursday,,3228,,,,Zoya Shepko,,,,,"August 16, 2018 2:43 PM"
August 2018,498,Neutral,[name] doesn't need to go into an actual work,,3227,,,,Zoya Shepko,,,,,"August 16, 2018 3:11 PM"
August 2018,499,Neutral,why couldn't you guys leave late on Thursday,,3226,,,,Zoya Shepko,,,,,"August 16, 2018 3:11 PM"
August 2018,500,anticipation,You guys are coming on Friday,,3222,,,,Zoya Shepko,,,,,"August 19, 2018 10:36 AM"
August 2018,501,positive,Gotta practice,,3220,,,,Zoya Shepko,,,,,"August 19, 2018 10:37 AM"
August 2018,502,Neutral,New songs,,3219,,,,Zoya Shepko,,,,,"August 19, 2018 10:37 AM"
August 2018,503,Neutral,No working,,3217,,,,Zoya Shepko,,,,,"August 19, 2018 3:13 PM"
August 2018,504,positive,[name] gave me the flash drive to give to [name] this weekend,,3214,,,,Zoya Shepko,,,,,"August 19, 2018 5:16 PM"
August 2018,505,Neutral,Zoya sent a photo.,,3213,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/39501125_243330396520021_3980265103667757056_n_243330379853356.jpg,Zoya Shepko,,,,,"August 19, 2018 5:23 PM"
August 2018,506,Neutral,Next wedding,,3212,,,,Zoya Shepko,,,,,"August 19, 2018 5:23 PM"
August 2018,507,Neutral,I call it,,3211,,,,Zoya Shepko,,,,,"August 19, 2018 5:23 PM"
August 2018,508,negative,Lol like I care,,3209,,,,Zoya Shepko,,,,,"August 19, 2018 5:24 PM"
August 2018,509,Neutral,We haven't seen them in forever,,3208,,,,Zoya Shepko,,,,,"August 19, 2018 5:24 PM"
August 2018,510,positive,omg for real,,3203,,,,Zoya Shepko,,,,,"August 20, 2018 6:38 PM"
August 2018,511,Neutral,what thing,,3202,,,,Zoya Shepko,,,,,"August 20, 2018 6:38 PM"
August 2018,512,negative,its probably something really lame,,3201,,,,Zoya Shepko,,,,,"August 20, 2018 6:38 PM"
August 2018,513,negative,are you kidding me,,3199,,,,Zoya Shepko,,,,,"August 20, 2018 6:39 PM"
August 2018,514,negative,or course she's gonna say yes,,3198,,,,Zoya Shepko,,,,,"August 20, 2018 6:39 PM"
August 2018,515,disgust,cause she's an idiot,,3197,,,,Zoya Shepko,,,,,"August 20, 2018 6:39 PM"
August 2018,516,Neutral,are you leaving for the concert right now,,3194,,,,Zoya Shepko,,,,,"August 20, 2018 6:39 PM"
August 2018,517,Neutral,oh okay,,3193,,,,Zoya Shepko,,,,,"August 20, 2018 6:39 PM"
August 2018,518,Neutral,thats better,,3191,,,,Zoya Shepko,,,,,"August 20, 2018 6:39 PM"
August 2018,519,negative,ughh,,3190,,,,Zoya Shepko,,,,,"August 20, 2018 6:39 PM"
August 2018,520,Neutral,where,,3189,,,,Zoya Shepko,,,,,"August 20, 2018 6:39 PM"
August 2018,521,Neutral,give me your location,,3187,,,,Zoya Shepko,,,,,"August 20, 2018 6:40 PM"
August 2018,522,sadness,I will follow you on google maps lol,,3185,,,,Zoya Shepko,,,,,"August 20, 2018 6:40 PM"
August 2018,523,Neutral,lol,,3183,,,,Zoya Shepko,,,,,"August 20, 2018 6:40 PM"
August 2018,524,sadness,tell me what song they play and I'll listen to it at home,,3182,,,,Zoya Shepko,,,,,"August 20, 2018 6:41 PM"
August 2018,525,sadness,so we listen to the same song,,3181,,,,Zoya Shepko,,,,,"August 20, 2018 6:42 PM"
August 2018,526,sadness,it will just be more lame for me,,3180,,,,Zoya Shepko,,,,,"August 20, 2018 6:42 PM"
August 2018,527,sadness,buy 2 drinks one for you one for me,,3179,,,,Zoya Shepko,,,,,"August 20, 2018 6:53 PM"
August 2018,528,sadness,and drink it alllll,,3178,,,,Zoya Shepko,,,,,"August 20, 2018 6:53 PM"
August 2018,529,positive,good,,3176,,,,Zoya Shepko,,,,,"August 20, 2018 6:57 PM"
August 2018,530,positive,Personal assistant for hr lady,,3174,,,,Zoya Shepko,,,,,"August 20, 2018 7:09 PM"
August 2018,531,Neutral,At a temp agency,,3173,,,,Zoya Shepko,,,,,"August 20, 2018 7:09 PM"
August 2018,532,Neutral,In Poughkeepsie,,3172,,,,Zoya Shepko,,,,,"August 20, 2018 7:10 PM"
August 2018,533,Neutral,But I'm not a temp,,3168,,,,Zoya Shepko,,,,,"August 20, 2018 7:10 PM"
August 2018,534,negative,It's so complicated,,3167,,,,Zoya Shepko,,,,,"August 20, 2018 7:10 PM"
August 2018,535,negative,And so much to do,,3166,,,,Zoya Shepko,,,,,"August 20, 2018 7:10 PM"
August 2018,536,negative,And I don't know what I'm doing,,3165,,,,Zoya Shepko,,,,,"August 20, 2018 7:11 PM"
August 2018,537,negative,Definitely not like new baby New Paltz,,3164,,,,Zoya Shepko,,,,,"August 20, 2018 7:11 PM"
August 2018,538,Neutral,lol I know san,,3161,,,,Zoya Shepko,,,,,"August 20, 2018 7:13 PM"
August 2018,539,negative,im just really tired from camp,,3160,,,,Zoya Shepko,,,,,"August 20, 2018 7:13 PM"
August 2018,540,anticipation,so hopefully I remember everything tomorrow,,3159,,,,Zoya Shepko,,,,,"August 20, 2018 7:13 PM"
August 2018,541,negative,I have like 10 pages of notes,,3158,,,,Zoya Shepko,,,,,"August 20, 2018 7:13 PM"
August 2018,542,negative,and so many code things I need to lear,,3157,,,,Zoya Shepko,,,,,"August 20, 2018 7:14 PM"
August 2018,543,Neutral,yah I know,,3153,,,,Zoya Shepko,,,,,"August 20, 2018 7:15 PM"
August 2018,544,Neutral,its just training right now,,3152,,,,Zoya Shepko,,,,,"August 20, 2018 7:15 PM"
August 2018,545,Neutral,where is my update,,3151,,,,Zoya Shepko,,,,,"August 20, 2018 8:19 PM"
August 2018,546,Neutral,what song are they playing,,3150,,,,Zoya Shepko,,,,,"August 20, 2018 8:19 PM"
August 2018,547,Neutral,Ugh,,3148,,,,Zoya Shepko,,,,,"August 20, 2018 8:44 PM"
August 2018,548,Neutral,Yes it's a weekend,,3146,,,,Zoya Shepko,,,,,"August 21, 2018 5:20 PM"
August 2018,549,Neutral,Don't they want polky though???,,3145,,,,Zoya Shepko,,,,,"August 21, 2018 5:20 PM"
August 2018,550,Neutral,Oh,,3143,,,,Zoya Shepko,,,,,"August 21, 2018 5:25 PM"
August 2018,551,Neutral,did you record p'ye kozak,,3140,,,,Zoya Shepko,,,,,"August 26, 2018 8:31 PM"
August 2018,552,Neutral,or like a video,,3139,,,,Zoya Shepko,,,,,"August 26, 2018 8:31 PM"
August 2018,553,Neutral,or is it just [name]s video,,3138,,,,Zoya Shepko,,,,,"August 26, 2018 8:32 PM"
August 2018,554,Neutral,I wanted to listen to it,,3137,,,,Zoya Shepko,,,,,"August 26, 2018 8:32 PM"
August 2018,555,negative,Omgggggg Emily never gave me money for last September,,3135,,,,Zoya Shepko,,,,,"August 27, 2018 12:57 PM"
August 2018,556,Neutral,I had to tell her again gg,,3134,,,,Zoya Shepko,,,,,"August 27, 2018 12:58 PM"
August 2018,557,Neutral,Also I put down the Friday as off for work,,3133,,,,Zoya Shepko,,,,,"August 27, 2018 12:58 PM"
August 2018,558,Neutral,For bloor weeken,,3132,,,,Zoya Shepko,,,,,"August 27, 2018 12:58 PM"
August 2018,559,Neutral,She asked me to babysit,,3128,,,,Zoya Shepko,,,,,"August 27, 2018 12:58 PM"
August 2018,560,anticipation,And then I was like wait,,3126,,,,Zoya Shepko,,,,,"August 27, 2018 12:58 PM"
August 2018,561,Neutral,All my friends already like Korinya,,3122,,,,Zoya Shepko,,,,,"August 27, 2018 12:59 PM"
August 2018,562,Neutral,Okay well I'll do that when I'm home,,3119,,,,Zoya Shepko,,,,,"August 27, 2018 1:05 PM"
August 2018,563,Neutral,G,,3116,,,,Zoya Shepko,,,,,"August 27, 2018 1:06 PM"
August 2018,564,negative,[name] just gets frustrated because he has ideas and everyone just ignores them apparently,,3109,,,,Zoya Shepko,,,,,"August 27, 2018 1:07 PM"
August 2018,565,Neutral,He's said that,,3108,,,,Zoya Shepko,,,,,"August 27, 2018 1:07 PM"
August 2018,566,Neutral,I knowww I'm just saying,,3104,,,,Zoya Shepko,,,,,"August 27, 2018 1:07 PM"
August 2018,567,Neutral,Cause he's a stahh,,3100,,,,Zoya Shepko,,,,,"August 27, 2018 1:08 PM"
August 2018,568,positive,Omg wouldn't it be cute take [name] on a Canada trip this weekend,,3098,,,,Zoya Shepko,,,,,"August 27, 2018 1:28 PM"
August 2018,569,anticipation,I have off Monday for Labor Day,,3097,,,,Zoya Shepko,,,,,"August 27, 2018 1:28 PM"
August 2018,570,Neutral,He always says he wants to go to Canada,,3096,,,,Zoya Shepko,,,,,"August 27, 2018 1:28 PM"
August 2018,571,Neutral,Saaaannn I sent him everything already,,3093,,,,Zoya Shepko,,,,,"August 27, 2018 5:40 PM"
August 2018,572,Neutral,Ah k,,3089,,,,Zoya Shepko,,,,,"August 27, 2018 5:49 PM"
August 2018,573,Neutral,Omg they're asking me to do a half day,,3088,,,,Zoya Shepko,,,,,"August 28, 2018 12:14 PM"
August 2018,574,Neutral,So like finish at 11:30 on the bloor weekend Friday,,3087,,,,Zoya Shepko,,,,,"August 28, 2018 12:14 PM"
August 2018,575,Neutral,Do you think that's okay to do,,3086,,,,Zoya Shepko,,,,,"August 28, 2018 12:14 PM"
August 2018,576,Neutral,One of the people in the office is getting married,,3085,,,,Zoya Shepko,,,,,"August 28, 2018 12:15 PM"
August 2018,577,Neutral,San,,3084,,,,Zoya Shepko,,,,,"August 28, 2018 12:18 PM"
August 2018,578,anticipation,Dude I'm pretty sure we would leave like until 10,,3079,,,,Zoya Shepko,,,,,"August 28, 2018 12:30 PM"
August 2018,579,Neutral,Okay,,3076,,,,Zoya Shepko,,,,,"August 28, 2018 12:31 PM"
August 2018,580,Neutral,She's at work,,3073,,,,Zoya Shepko,,,,,"August 28, 2018 12:31 PM"
August 2018,581,Neutral,She's active but not answering,,3071,,,,Zoya Shepko,,,,,"August 28, 2018 12:33 PM"
August 2018,582,Neutral,Loool she just went off,,3069,,,,Zoya Shepko,,,,,"August 28, 2018 12:33 PM"
August 2018,583,Neutral,Omg,,3068,,,,Zoya Shepko,,,,,"August 28, 2018 12:33 PM"
August 2018,584,negative,Everything revolves around [name],,3067,,,,Zoya Shepko,,,,,"August 28, 2018 12:34 PM"
August 2018,585,anger,Ughhhh,,3065,,,,Zoya Shepko,,,,,"August 28, 2018 12:36 PM"
August 2018,586,anger,Goddamnit [name],,3064,,,,Zoya Shepko,,,,,"August 28, 2018 12:36 PM"
August 2018,587,Neutral,Okay like the earliest we've ever left for Canada was like 9,,3063,,,,Zoya Shepko,,,,,"August 28, 2018 12:37 PM"
August 2018,588,Neutral,So if we leave by like 12,,3062,,,,Zoya Shepko,,,,,"August 28, 2018 12:37 PM"
August 2018,589,Neutral,We should be there by 7ish,,3061,,,,Zoya Shepko,,,,,"August 28, 2018 12:37 PM"
August 2018,590,Neutral,And we could go straight to rehearsal,,3060,,,,Zoya Shepko,,,,,"August 28, 2018 12:37 PM"
August 2018,591,trust,Omg what do I do,,3059,,,,Zoya Shepko,,,,,"August 28, 2018 12:46 PM"
August 2018,592,Neutral,I have to go back to work,,3058,,,,Zoya Shepko,,,,,"August 28, 2018 12:46 PM"
August 2018,593,Neutral,Omg,,3051,,,,Zoya Shepko,,,,,"August 28, 2018 6:02 PM"
August 2018,594,anger,Why couldn't you help me,,3050,,,,Zoya Shepko,,,,,"August 28, 2018 6:02 PM"
August 2018,595,anger,[name]s complaining about [name] and Korinya,,3046,,,,Zoya Shepko,,,,,"August 29, 2018 7:31 AM"
August 2018,596,negative,Omg,,3042,,,,Zoya Shepko,,,,,"August 29, 2018 6:56 PM"
August 2018,597,Neutral,ð,,3041,,,,Zoya Shepko,,,,,"August 29, 2018 6:56 PM"
August 2018,598,Neutral,omg how did you get korinya Instagram to like link to korinya Facebook,,3040,,,,Zoya Shepko,,,,,"August 29, 2018 9:11 PM"
August 2018,599,Neutral,like instead of your own profile on Facebook,,3039,,,,Zoya Shepko,,,,,"August 29, 2018 9:11 PM"
August 2018,600,negative,so annoying,,3038,,,,Zoya Shepko,,,,,"August 29, 2018 9:11 PM"
August 2018,601,trust,sannnna hellp,,3037,,,,Zoya Shepko,,,,,"August 29, 2018 10:24 PM"
August 2018,602,anger,how did you do itttttt,,3036,,,,Zoya Shepko,,,,,"August 29, 2018 10:24 PM"
August 2018,603,Neutral,ugh,,3033,,,,Zoya Shepko,,,,,"August 29, 2018 10:42 PM"
September 2018,1,Neutral,omg,,3029,,,,Zoya Shepko,,,,,"September 1, 2018 12:26 PM"
September 2018,2,sadness,I would have gonnnnneeee],,3028,,,,Zoya Shepko,,,,,"September 1, 2018 12:26 PM"
September 2018,3,sadness,but I definitely can't drive,,3027,,,,Zoya Shepko,,,,,"September 1, 2018 12:26 PM"
September 2018,4,negative,but [name] is lame,,3026,,,,Zoya Shepko,,,,,"September 1, 2018 12:27 PM"
September 2018,5,Neutral,omg,,3022,,,,Zoya Shepko,,,,,"September 1, 2018 12:28 PM"
September 2018,6,Neutral,lol,,3020,,,,Zoya Shepko,,,,,"September 1, 2018 12:28 PM"
September 2018,7,anticipation,oh god,,3018,,,,Zoya Shepko,,,,,"September 1, 2018 12:28 PM"
September 2018,8,negative,lame I should have gone,,3017,,,,Zoya Shepko,,,,,"September 1, 2018 12:29 PM"
September 2018,9,Neutral,lol yeah [name] and [name] have to go,,3016,,,,Zoya Shepko,,,,,"September 1, 2018 12:30 PM"
September 2018,10,Neutral,but they're not you know that right,,3015,,,,Zoya Shepko,,,,,"September 1, 2018 12:30 PM"
September 2018,11,Neutral,no\,,3012,,,,Zoya Shepko,,,,,"September 1, 2018 12:30 PM"
September 2018,12,Neutral,no,,3010,,,,Zoya Shepko,,,,,"September 1, 2018 12:31 PM"
September 2018,13,Neutral,just got too lit last night,,3009,,,,Zoya Shepko,,,,,"September 1, 2018 12:31 PM"
